Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
58684,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1425,24,Moderately satisfied,4,Java;Objective-C;PHP;SQL;Swift;HTML;CSS,MySQL;MariaDB,NA,Xcode,2,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,263,6,10,0,4,Male,White or of European descent,30," 110,000 "
51615,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4058,24,Moderately satisfied,4,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;IBM Db2,Angular;.NET Core;Node.js;Spring,Eclipse;Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,286,6,10,0,1,Female,White or of European descent,21," 123,000 "
20286,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",1620,24,Moderately satisfied,4,SQL;Delphi/Object Pascal,SQL Server,NA,NA,2,Agile;Lean,Depends on what it is,Daily or almost daily,339,6,10,2,2,Male,White or of European descent,22," 66,000 "
33288,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",16627,24,Moderately satisfied,4,C++;JavaScript;Python;SQL,NA,Spark,Vim;Visual Studio;Visual Studio Code,2,Scrum,Depends on what it is,Daily or almost daily,322,6,10,0,3,Male,White or of European descent,29," 170,000 "
31352,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",156,24,Moderately satisfied,4,C#;Clojure;Groovy;Java;JavaScript;PHP;SQL;Kotlin;HTML;CSS;Bash/Shell,MySQL,Angular;.NET Core;Spring;Torch/PyTorch,Eclipse;IntelliJ;Sublime Text;Vim;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,295,6,10,0,0,Female,White or of European descent,36," 46,000 "
52894,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",66,24,Moderately satisfied,4,C#;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,Redis;PostgreSQL;Memcached;Elasticsearch,.NET Core;Node.js;React,Visual Studio Code,2,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,318,6,10,0,3,Male,Black or of African descent,27," 147,000 "
27018,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",8166,24,Moderately satisfied,4,C;Java;Perl;SQL;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;SQLite;Oracle;MariaDB,NA,Android Studio;Eclipse;NetBeans;Notepad++;Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,342,6,10,0,1,Female,White or of European descent,31," 135,000 "
7360,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4376,27,Moderately satisfied,4,C#;F#;JavaScript;Objective-C;Rust;Swift;TypeScript;HTML;CSS,"SQL Server;MySQL;Amazon DynamoDB;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js;React,Visual Studio;Visual Studio Code;Xcode,2,Agile;Extreme programming (XP),No,Daily or almost daily,260,6,10,0,3,Male,White or of European descent,29," 90,000 "
9793,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",345,27,Moderately satisfied,4,Python;Ruby;SQL;Bash/Shell,PostgreSQL;Amazon RDS/Aurora,NA,NA,2,Agile;Scrum,No,Daily or almost daily,381,6,10,0,6,Male,White or of European descent,32," 150,000 "
1872,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,187,27,Moderately satisfied,4,C;C++;JavaScript;Python,MongoDB;Redis;PostgreSQL,Node.js,Android Studio;Sublime Text;Visual Studio Code,2,Agile;Kanban;Scrum,No,Daily or almost daily,334,6,10,0,1,Male,White or of European descent,32," 125,000 "
91019,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",38,27,Moderately satisfied,4,Java;JavaScript;Python;SQL;Swift;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL;SQLite;IBM Db2;Elasticsearch,Node.js;React;Spring,IntelliJ;Sublime Text,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,258,6,10,0,4,Male,Hispanic or Latino/Latina,29," 80,000 "
90612,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Fine arts or performing arts (ex. graphic design, music, studio art)",67,27,Moderately satisfied,4,C++;Python;Bash/Shell,MongoDB,Django,Atom;Sublime Text;Visual Studio;Xcode,2,Agile;Lean,No,Daily or almost daily,274,6,10,0,7,Male,South Asian,34," 65,000 "
35752,Some college/university study without earning a degree,5,Mathematics or statistics,17,30,Moderately satisfied,4,Assembly;C;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;SQLite,Node.js;React;Cordova,Android Studio;Atom;Vim;Xcode,2,Agile;Kanban,No,Daily or almost daily,278,6,10,2,0,Male,White or of European descent,25," 120,000 "
7227,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",14077,30,Moderately satisfied,4,C;Java;JavaScript;PHP;HTML;CSS;Bash/Shell,MariaDB,Node.js,Vim,2,Agile,No,Daily or almost daily,323,6,10,0,2,Male,Hispanic or Latino/Latina;White or of European descent,37," 250,000 "
15664,Some college/university study without earning a degree,5,"A business discipline (ex. accounting, finance, marketing)",17264,30,Moderately satisfied,4,C#;Java;JavaScript;PHP;Python;SQL;HTML;Bash/Shell,SQL Server;MySQL;Apache Hive,.NET Core;Django;Hadoop,Eclipse;IntelliJ;Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,273,6,10,0,2,Male,Hispanic or Latino/Latina;White or of European descent,41," 120,000 "
2097,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",252,30,Moderately satisfied,4,CoffeeScript;Matlab;Python;R;Ruby;SQL;Bash/Shell,Redis;MySQL;PostgreSQL;SQLite;Memcached;Elasticsearch,NA,IPython / Jupyter;Sublime Text;Vim,2,NA,No,Daily or almost daily,356,6,10,0,0,Female,Black or of African descent,44," 67,942 "
48431,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",9463,30,Moderately satisfied,4,C;C++;C#;Python;VBA;VB.NET;Visual Basic 6;Delphi/Object Pascal,MySQL,.NET Core,Visual Studio,2,NA,No,Daily or almost daily,317,6,10,0,0,Male,Hispanic or Latino/Latina,35," 110,000 "
5704,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",8,30,Moderately satisfied,4,C;CoffeeScript;JavaScript;Objective-C;PHP;Ruby;SQL;Swift;VB.NET;HTML;CSS;Bash/Shell,Redis;SQL Server;MySQL;PostgreSQL;MariaDB;Amazon RDS/Aurora,NA,Atom;Vim;Xcode,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,366,6,10,0,0,Male,White or of European descent,18," 63,000 "
85067,Associate degree,6,"A business discipline (ex. accounting, finance, marketing)",4301,3,Moderately satisfied,4,C;C++;C#;Java;JavaScript;Matlab;PHP;Python;R;SQL;VB.NET;HTML;CSS,SQL Server;PostgreSQL;SQLite;Oracle,.NET Core;Django;Node.js,Eclipse;IntelliJ;Komodo;NetBeans;Notepad++;PyCharm;RStudio;Visual Studio;Visual Studio Code,2,Scrum,No,Daily or almost daily,260,6,10,0,4,Male,White or of European descent,24," 80,000 "
48445,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A humanities discipline (ex. literature, history, philosophy)",3492,3,Moderately satisfied,4,C#;Java;JavaScript;Lua;PHP;SQL;HTML;CSS,SQL Server,Angular;.NET Core,Android Studio;Notepad++;Visual Studio,2,Agile;Extreme programming (XP);Lean;Pair programming;Scrum,Yes,Daily or almost daily,389,6,10,2,1,Male,NA,24," 66,000 "
88688,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17,3,Moderately satisfied,4,C;Haskell;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;PostgreSQL;SQLite,NA,Sublime Text;Vim,2,NA,Depends on what it is,Daily or almost daily,388,6,10,2,0,Female;Transgender,White or of European descent,29," 126,000 "
48628,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19504,3,Moderately satisfied,4,C;C#;SQL,SQL Server,.NET Core,Visual Studio,2,NA,No,Daily or almost daily,316,6,10,2,4,Male,White or of European descent,33," 150,000 "
30141,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",19248,3,Moderately satisfied,4,Python;R;SQL,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,IPython / Jupyter;RStudio,2,Agile;Scrum,Depends on what it is,Daily or almost daily,375,6,10,0,4,Male,White or of European descent,27," 40,000 "
66793,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",14669,3,Moderately satisfied,4,Java;PHP;Scala,MySQL,Spark,IntelliJ;Vim,2,Agile,No,Daily or almost daily,301,6,10,0,2,Female,White or of European descent,25," 115,000 "
20817,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10678,3,Moderately satisfied,4,C#;Java;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,SQL Server;Amazon DynamoDB,Node.js;React,IntelliJ;Vim,2,Pair programming;Scrum,No,Daily or almost daily,333,6,10,2,0,Male,White or of European descent,48," 92,000 "
24887,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,Mathematics or statistics,10501,3,Moderately satisfied,4,Java;JavaScript;Perl;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;PostgreSQL,React,Atom;IPython / Jupyter;Notepad++,2,Agile;Pair programming,No,Daily or almost daily,399,6,10,0,4,Male,White or of European descent,33," 134,000 "
38792,Associate degree,6,I never declared a major,181,3,Moderately satisfied,4,JavaScript;PHP;Python;Bash/Shell,MySQL,Node.js;React,PHPStorm;Vim;Visual Studio Code,2,NA,Depends on what it is,Daily or almost daily,305,6,10,0,1,Male,South Asian,41," 130,000 "
82125,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",307,3,Moderately satisfied,4,C#;JavaScript;Matlab;Python;SQL;Visual Basic 6;HTML;CSS;Bash/Shell,PostgreSQL,Node.js,Notepad++;Vim;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Depends on what it is,Daily or almost daily,369,6,10,0,4,Male,NA,39," 160,000 "
45844,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",454,3,Moderately satisfied,4,Java;SQL;Bash/Shell,MongoDB;SQL Server;MySQL;Oracle,Spring,Eclipse;Notepad++,2,Agile;Lean,No,Daily or almost daily,313,6,10,0,4,Male,South Asian,32," 165,000 "
70731,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",101,3,Moderately satisfied,4,JavaScript;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,"MongoDB;SQL Server;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js;React,Vim;Visual Studio;Visual Studio Code;Xcode,2,Kanban,Depends on what it is,Daily or almost daily,398,6,10,2,4,Male,White or of European descent,26," 150,000 "
71406,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",47,3,Moderately satisfied,4,JavaScript;Ruby;SQL;HTML;CSS,MongoDB;MySQL,React,Atom,2,NA,NA,Daily or almost daily,286,6,10,4,2,Male,South Asian,26," 105,000 "
1633,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",70,3,Moderately satisfied,4,Assembly;C;C#;F#;Java;JavaScript;Matlab;Python;R;Scala;SQL;Bash/Shell,SQL Server,Django;Spark;TensorFlow,Notepad++;Sublime Text;Vim;Visual Studio Code,2,Agile;Scrum,Depends on what it is,Daily or almost daily,284,6,10,2,0,Male,South Asian,21," 100,000 "
55987,Some college/university study without earning a degree,5,"A natural science (ex. biology, chemistry, physics)",42,3,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server;Amazon RDS/Aurora;Elasticsearch,Angular,Notepad++;Visual Studio,2,Agile,Depends on what it is,Daily or almost daily,292,6,10,0,1,Male;Transgender,White or of European descent,28," 116,000 "
56947,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",7414,3,Moderately satisfied,4,C#,Redis,NA,Visual Studio,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,371,6,10,2,3,Male,White or of European descent,53," 195,000 "
98669,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",8681,3,Moderately satisfied,4,Python;R;SQL;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL,NA,IPython / Jupyter;RStudio;Vim,2,Mob programming,No,Daily or almost daily,326,6,10,0,7,Female,White or of European descent,29," 120,000 "
91780,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",886,3,Moderately satisfied,4,C++;C#;JavaScript;Python;SQL;HTML;CSS,SQL Server;MySQL,.NET Core,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,380,6,10,0,2,Male,White or of European descent,37," 130,000 "
24147,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",794,3,Moderately satisfied,4,Go;Java;Python;Ruby;Bash/Shell,Cassandra;PostgreSQL;Apache Hive;Elasticsearch,Hadoop,Android Studio;IntelliJ;Vim,2,Agile;Pair programming,No,Daily or almost daily,354,6,10,0,5,Male,White or of European descent,43," 120,000 "
83133,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1,3,Moderately satisfied,4,JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MySQL;PostgreSQL,Node.js,Atom;Notepad++;Sublime Text;Vim,2,Agile;Scrum,Depends on what it is,Daily or almost daily,347,6,10,0,0,Male,White or of European descent,30," 125,000 "
35362,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2,3,Moderately satisfied,4,Clojure;Java;JavaScript;Ruby;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL;Elasticsearch,Node.js;React,RubyMine;Sublime Text,2,Agile,Depends on what it is,Daily or almost daily,383,6,10,7,0,Male,White or of European descent,28," 114,000 "
19521,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",2,3,Moderately satisfied,4,Java;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS,"MongoDB;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js;React,Atom;PHPStorm,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,352,6,10,0,1,Male,NA,31," 100,000 "
88091,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3835,6,Moderately satisfied,4,C#;SQL,SQL Server;PostgreSQL;SQLite,NA,Notepad++;Visual Studio,2,Extreme programming (XP),No,Daily or almost daily,376,6,10,2,0,Male,Hispanic or Latino/Latina;White or of European descent,37," 120,000 "
42004,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",3162,6,Moderately satisfied,4,Groovy;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,Angular,Emacs;IntelliJ;IPython / Jupyter;Notepad++;PyCharm,2,Agile;Pair programming,No,Daily or almost daily,327,6,10,0,3,Female,White or of European descent,42," 127,000 "
52202,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,1255,6,Moderately satisfied,4,Java;Python;Ruby;Scala;SQL;Bash/Shell,Cassandra;Redis;MySQL;Apache Hive;Amazon Redshift;Amazon RDS/Aurora;Google BigQuery;Elasticsearch,Django;Hadoop;Spark,IntelliJ;IPython / Jupyter;Vim;Visual Studio Code,2,Kanban;Pair programming;Scrum,No,Daily or almost daily,270,6,10,2,7,Male,White or of European descent,42," 180,000 "
78889,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12,6,Moderately satisfied,4,JavaScript;Lua;Objective-C;PHP;SQL;TypeScript;HTML;CSS;Bash/Shell,MySQL;PostgreSQL;MariaDB;Memcached;Amazon RDS/Aurora,NA,Sublime Text;Vim;Visual Studio Code;Xcode,2,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,378,6,10,2,7,Female,White or of European descent,53," 100,000 "
6403,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,13345,6,Moderately satisfied,4,Java;JavaScript;SQL;HTML;CSS,SQL Server;MySQL,Node.js;Spring,Atom;IntelliJ,2,Agile;Kanban;Lean;Scrum,Depends on what it is,Daily or almost daily,252,6,10,0,0,NA,"Native American, Pacific Islander, or Indigenous Australian;White or of European descent",43," 78,400 "
10485,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19976,6,Moderately satisfied,4,C++;Go;Haskell;Java;JavaScript;Python;R;Rust;Scala;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL;Amazon DynamoDB;Apache Hive;Amazon RDS/Aurora;Neo4j;Elasticsearch,Hadoop;React;Spark;Spring;TensorFlow;Torch/PyTorch,IntelliJ;IPython / Jupyter;Vim;Visual Studio Code,2,Agile;Scrum,Depends on what it is,Daily or almost daily,310,6,10,0,2,Male,East Asian;White or of European descent,42," 170,000 "
12520,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",444,6,Moderately satisfied,4,C#;JavaScript;PHP;SQL;VB.NET;HTML;CSS,MySQL;IBM Db2,Angular;.NET Core,Notepad++;PHPStorm;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,260,6,10,0,0,Male,White or of European descent,35," 115,000 "
