Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
30536,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",63,1,Slightly satisfied,3,Java;JavaScript;Python;SQL;HTML;CSS,MongoDB;Redis;PostgreSQL;Elasticsearch,Angular;Node.js;React,Visual Studio Code,2,Agile;Pair programming;Scrum,Depends on what it is,A few times per week,147,5,6,0,4,Male,White or of European descent,27,130000
37557,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1407,12,Slightly satisfied,3,C#;JavaScript;Python;SQL;TypeScript;HTML;CSS,MongoDB;SQL Server;MySQL,Angular;.NET Core;Node.js;React,Notepad++;Vim;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,A few times per week,114,5,6,0,5,Male,Hispanic or Latino/Latina,40,150000
58043,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",494,12,Slightly satisfied,3,C#;JavaScript;SQL;HTML;CSS,SQL Server,NA,Notepad++;Visual Studio,2,Agile,No,A few times per week,68,5,6,0,0,Male,White or of European descent,46,100000
35224,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",100,12,Slightly satisfied,3,Java;JavaScript;SQL;HTML;CSS,SQL Server;Oracle,Node.js;Spring,Eclipse;Notepad++,2,Agile;Kanban;Lean;Scrum,No,A few times per week,135,5,6,0,2,Male,White or of European descent,60,85000
82749,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12632,18,Slightly satisfied,3,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,Angular;Node.js;Spring,Eclipse;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Scrum,No,A few times per week,100,5,6,0,1,Male,White or of European descent,40,38000
81471,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",54,18,Slightly satisfied,3,C#;JavaScript;SQL;VB.NET;HTML;CSS,SQL Server,.NET Core;React,Notepad++;Visual Studio,2,Agile;Scrum,No,A few times per week,118,5,6,0,4,NA,NA,,125000
42069,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",14168,24,Slightly satisfied,3,Go;Bash/Shell,Redis;MySQL,NA,Atom;Vim;Visual Studio Code,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,A few times per week,96,5,6,0,5,Male,White or of European descent,25,150000
49525,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",16,6,Slightly satisfied,3,C#;F#;R;SQL,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core,RStudio;Sublime Text;Visual Studio;Visual Studio Code,2,Pair programming,No,A few times per week,103,5,6,7,2,Male,NA,41,120000
32344,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",232,9,Slightly satisfied,3,JavaScript;SQL;HTML;CSS;Bash/Shell,Oracle,Angular;Node.js,Atom;Vim,2,Agile;Extreme programming (XP);Scrum,No,A few times per week,137,5,6,0,1,Male,East Asian;White or of European descent,40,65000
83644,Associate degree,6,"Information systems, information technology, or system administration",877,9,Slightly satisfied,3,C#;Erlang;F#;SQL;Bash/Shell,SQL Server;MySQL;SQLite;Amazon RDS/Aurora;Elasticsearch,.NET Core;Xamarin,Android Studio;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Scrum,No,A few times per week,69,5,6,0,2,Female,Hispanic or Latino/Latina;White or of European descent,20,120000
87834,Associate degree,6,"Computer science, computer engineering, or software engineering",471,12,Extremely dissatisfied,0,C;C++;C#;F#;Java;JavaScript;Objective-C;SQL;TypeScript;VBA;VB.NET;Visual Basic 6;HTML;CSS,"SQL Server;MySQL;PostgreSQL;MariaDB;IBM Db2;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js;React;Xamarin,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Lean;Pair programming;Scrum,Depends on what it is,A few times per week,131,5,6,2,2,NA,White or of European descent,33,39000
78785,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",810,18,Extremely dissatisfied,0,C++;C#;JavaScript;PHP;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;SQL Server;MySQL,Angular;Node.js,Atom;Notepad++;Visual Studio Code,3,Agile;Evidence-based software engineering;Lean,Depends on what it is,A few times per week,123,5,6,2,2,Male,East Asian,35,200000
2272,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",4638,1,Extremely satisfied,5,JavaScript;SQL;HTML;CSS,MongoDB;MySQL;PostgreSQL;SQLite,Angular;Node.js;React,Visual Studio Code,3,Agile;Kanban;Pair programming;Scrum,No,A few times per week,111,5,6,0,4,Male,White or of European descent,41,125000
87600,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A business discipline (ex. accounting, finance, marketing)",363,12,Extremely satisfied,5,C#;Java;SQL;VB.NET;Visual Basic 6;HTML,SQL Server,NA,Eclipse;Notepad++;Visual Studio,3,Agile,No,A few times per week,119,5,6,0,0,Male,White or of European descent,41,99999
53744,Some college/university study without earning a degree,5,I never declared a major,16906,15,Extremely satisfied,5,C#;F#;JavaScript;PHP;SQL;TypeScript;HTML;CSS,"MongoDB;Redis;SQL Server;MySQL;PostgreSQL;SQLite;IBM Db2;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js;Xamarin,Notepad++;Visual Studio;Visual Studio Code,3,Agile,No,A few times per week,144,5,6,0,7,Male,White or of European descent,40,250000
82421,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",43,18,Extremely satisfied,5,JavaScript;PHP;Ruby;SQL;HTML;CSS;Bash/Shell,MySQL;PostgreSQL,NA,Vim,3,Agile;Extreme programming (XP),No,A few times per week,74,5,6,2,2,Female,White or of European descent,35,67000
92814,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12567,21,Extremely satisfied,5,Java;SQL;TypeScript;HTML;CSS;Bash/Shell,Oracle,Angular;Spring,Eclipse;IntelliJ,3,Agile;Extreme programming (XP);Kanban;Pair programming,No,A few times per week,106,5,6,0,7,"Non-binary, genderqueer, or gender non-conforming",White or of European descent,35,140000
34534,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13954,21,Extremely satisfied,5,C++;Java;JavaScript;HTML;CSS;Bash/Shell,Google BigQuery;Google Cloud Storage,NA,Emacs;IntelliJ,3,Agile;Extreme programming (XP),No,A few times per week,130,5,6,4,0,Male,"Native American, Pacific Islander, or Indigenous Australian;White or of European descent",32,80000
13001,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17488,6,Extremely satisfied,5,C#;F#;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,"Cassandra;MongoDB;Redis;SQL Server;Memcached;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js,Visual Studio;Visual Studio Code,3,Agile;Scrum,Depends on what it is,A few times per week,111,5,6,0,0,Male,South Asian,34,132500
95311,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",10883,6,Extremely satisfied,5,Java;Python;SQL;Bash/Shell,Apache Hive,Hadoop;Spark,Emacs;IntelliJ,3,Agile;Scrum,No,A few times per week,107,5,6,2,0,Female,White or of European descent,31,147000
39507,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13698,9,Extremely satisfied,5,C;Java;Python;Rust;Bash/Shell,NA,NA,Eclipse;IntelliJ,3,Agile;Scrum,No,A few times per week,103,5,6,0,0,Male,White or of European descent,32,65000
73407,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",8595,9,Extremely satisfied,5,C#;Java;JavaScript;SQL;HTML;CSS;Bash/Shell,SQL Server,Spring,Atom;Eclipse;Notepad++,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,A few times per week,88,5,6,2,1,Male,White or of European descent,27,70000
17512,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10873,12,Moderately dissatisfied,1,Go;Groovy;Java;JavaScript;Python;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;PostgreSQL,Angular;Node.js;Spring,IntelliJ;Visual Studio Code,3,Agile;Kanban;Lean;Pair programming;Scrum,No,A few times per week,135,5,6,4,0,Female,East Asian,21,127000
64892,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,8598,18,Moderately dissatisfied,1,C#;SQL,SQL Server;PostgreSQL;Memcached;Elasticsearch,NA,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Pair programming,Yes,A few times per week,96,5,6,2,2,Male,NA,37,100000
89899,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",392,9,Moderately dissatisfied,1,JavaScript;Python;Ruby;SQL;HTML;CSS,Redis;PostgreSQL;Google Cloud Storage;Elasticsearch,Django;Node.js;React,Visual Studio Code,3,Agile;Kanban;Scrum,No,A few times per week,93,5,6,0,0,Male,Hispanic or Latino/Latina,27,60000
89661,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",1317,12,Moderately satisfied,4,HTML;CSS,NA,NA,NA,3,NA,No,A few times per week,96,5,6,2,0,Male,East Asian;South Asian;White or of European descent,22,115000
18003,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",15190,12,Moderately satisfied,4,C;C#;Java;JavaScript;SQL;HTML;CSS;Bash/Shell,IBM Db2,NA,Eclipse;Notepad++;Visual Studio,3,NA,No,A few times per week,93,5,6,0,3,Male,White or of European descent,31,65000
36188,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",42,12,Moderately satisfied,4,JavaScript;PHP;HTML;CSS,MySQL,Angular;Cordova,PHPStorm;Sublime Text;Visual Studio Code,3,Agile;Kanban,No,A few times per week,112,5,6,4,0,Male,White or of European descent,20,72000
80531,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",223,15,Moderately satisfied,4,Groovy;Java;JavaScript;Kotlin,MySQL;Elasticsearch,NA,Atom;IntelliJ;Sublime Text;Visual Studio Code,3,Agile,Depends on what it is,A few times per week,127,5,6,0,0,Male,White or of European descent,29,92000
22501,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",492,21,Moderately satisfied,4,Go;JavaScript;Ruby;Scala;SQL;Swift;Bash/Shell,Redis;MySQL;Amazon DynamoDB;Apache Hive;Memcached;Amazon Redshift;Amazon RDS/Aurora;Elasticsearch,Hadoop;Node.js;Spark;Spring,Sublime Text;Visual Studio Code,3,Kanban;Lean;Scrum,No,A few times per week,119,5,6,4,1,Male,NA,36,117000
18350,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",4842,24,Moderately satisfied,4,C#;JavaScript;SQL,SQL Server;Amazon RDS/Aurora,React,Visual Studio,3,Kanban,No,A few times per week,73,5,6,0,0,Male,White or of European descent,27,138400
34841,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",436,24,Moderately satisfied,4,CoffeeScript;Java;JavaScript;Ruby;SQL;HTML;CSS,SQL Server;MySQL,NA,Eclipse;RubyMine,3,Agile;Pair programming;Scrum,No,A few times per week,70,5,6,7,0,Male,White or of European descent,43,95000
28181,Some college/university study without earning a degree,5,"Fine arts or performing arts (ex. graphic design, music, studio art)",2500,27,Moderately satisfied,4,C#;JavaScript;HTML;CSS;Bash/Shell,Redis;SQL Server;Neo4j;Elasticsearch,.NET Core;Node.js,Notepad++;Visual Studio Code,3,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,A few times per week,115,5,6,2,4,Male,South Asian,34,260000
51249,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",12,30,Moderately satisfied,4,JavaScript;Python;HTML;CSS;Bash/Shell,MongoDB;PostgreSQL,Django;React,Atom;Notepad++;Xcode,3,Agile,No,A few times per week,150,5,6,2,0,Male,East Asian,41,145000
87868,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",193,3,Moderately satisfied,4,C#;JavaScript;Python;SQL;HTML;CSS,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;TensorFlow,Atom;Visual Studio;Visual Studio Code,3,Agile,No,A few times per week,101,5,6,0,2,Male,White or of European descent,29,92000
74435,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,221,3,Moderately satisfied,4,C;CoffeeScript;Go;JavaScript;PHP;Rust;HTML;CSS;Bash/Shell,MongoDB;Amazon DynamoDB,Node.js,Atom;Vim,3,Kanban;Scrum,No,A few times per week,77,5,6,4,3,Male,White or of European descent,28,104000
44256,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",6784,3,Moderately satisfied,4,C#;Java;PHP;Python;SQL;VBA;Kotlin;HTML;CSS;Bash/Shell,"MongoDB;MySQL;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Django;Node.js,Android Studio;Eclipse;IntelliJ;Notepad++;Sublime Text;Vim;Visual Studio,3,Agile,No,A few times per week,70,5,6,0,2,Male,Hispanic or Latino/Latina,39,130000
75333,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",498,6,Moderately satisfied,4,C#;Java;JavaScript;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;PostgreSQL;SQLite;MariaDB;Google Cloud Storage;Elasticsearch,Angular;Node.js;React,PHPStorm;Sublime Text,3,Agile;Pair programming;Scrum,Depends on what it is,A few times per week,119,5,6,2,0,Male,White or of European descent,27,125000
64466,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",403,6,Moderately satisfied,4,C#;Go;Groovy;Java;JavaScript;Lua;Perl;PHP;Python;R;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;PostgreSQL;Oracle;MariaDB;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Elasticsearch,Angular;.NET Core;Node.js;React,Sublime Text;Vim;Visual Studio Code,3,Agile,Depends on what it is,A few times per week,54,5,6,2,6,NA,"East Asian;Native American, Pacific Islander, or Indigenous Australian;White or of European descent",34,135000
89549,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",55,6,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS;Bash/Shell,MongoDB;SQL Server;PostgreSQL;Neo4j;Elasticsearch,Angular;.NET Core;Node.js;React,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,A few times per week,74,5,6,0,0,Male,White or of European descent,33,136000
8051,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2818,9,Moderately satisfied,4,Java;JavaScript;Python;Scala;SQL,Cassandra;MySQL;Memcached;Amazon Redshift;Amazon RDS/Aurora,Spring,IntelliJ,3,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,A few times per week,70,5,6,2,0,Male,White or of European descent,29,110000
80844,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",1962,21,Neither satisfied nor dissatisfied,3,C#;JavaScript;SQL;VB.NET;HTML;CSS,SQL Server,NA,Notepad++;Visual Studio,3,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,A few times per week,143,5,6,0,0,Male,White or of European descent,28,65000
61375,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Web development or web design,10774,6,Neither satisfied nor dissatisfied,3,Groovy;Java;JavaScript;SQL;TypeScript;HTML;CSS,MySQL;PostgreSQL,Angular;Node.js;React;Spring,Eclipse;Visual Studio Code,3,Agile;Mob programming;Pair programming;Scrum,Depends on what it is,A few times per week,134,5,6,2,1,Male,White or of European descent,19,24000
48319,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,10307,15,Slightly dissatisfied,2,C#;JavaScript;TypeScript;HTML;CSS,MongoDB,Angular,IntelliJ;Visual Studio;Visual Studio Code,3,Agile;Pair programming;Scrum,No,A few times per week,94,5,6,0,0,Male,White or of European descent,25,166000
83628,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",498,18,Slightly dissatisfied,2,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;MariaDB;Amazon RDS/Aurora;Elasticsearch,Node.js,PHPStorm,3,Agile;Evidence-based software engineering;Extreme programming (XP);Kanban;Pair programming;Scrum,No,A few times per week,58,5,6,2,1,Male,White or of European descent,43,70000
33790,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",3953,21,Slightly dissatisfied,2,SQL;HTML,SQL Server;MySQL,NA,Notepad++;Visual Studio,3,NA,Depends on what it is,A few times per week,135,5,6,0,3,Male,White or of European descent,19,94000
4877,Associate degree,6,"Information systems, information technology, or system administration",91,21,Slightly dissatisfied,2,C#;JavaScript;SQL;VB.NET;Visual Basic 6;HTML;CSS,SQL Server,NA,Visual Studio;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,A few times per week,68,5,6,2,3,Male,White or of European descent,21,115000
87063,Some college/university study without earning a degree,5,Mathematics or statistics,11306,30,Slightly dissatisfied,2,C++;C#;F#;JavaScript;Rust;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;Amazon DynamoDB;Amazon Redshift;Amazon RDS/Aurora,.NET Core;Node.js;React,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Pair programming;Scrum,No,A few times per week,91,5,6,0,5,Male,East Asian,22,150000
